Positive	Negative	Text	Explanation
2	-2	include last value in cause when error occurs in takeUntil(predicate)	include last value[2]in cause when error[-2]occurs in takeUntil (predicate )[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	improve Subscriber readability and don't perform unnecessary test in request method	improve[2]Subscriber readability and don't perform unnecessary[-2]test in request method [sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2989 from davidmoten/take-request-bug  prevent take() from requesting more than needed	Merge pull request #2989 from davidmoten /take -request -bug[-2]prevent take ()from requesting more than needed [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	prevent OperatorTake from requesting more than needed	prevent OperatorTake from requesting more than needed [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #2988 from davidmoten/any-backp  Operator exists() - implement backpressure and include last value in exception cause	Merge pull request #2988 from davidmoten /any -backp Operator exists ()-implement backpressure and include last value[2]in exception cause [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	add backpressure support for OperatorAny and include last value in exception cause	add backpressure support[2]for OperatorAny and include last value[2]in exception cause [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2987 from davidmoten/skip-bug  fix skip() race condition and request overflow	Merge pull request #2987 from davidmoten /skip -bug[-2]fix skip ()race condition and request overflow[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	fix skip race conditions and request overflow	fix skip race conditions and request overflow[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #2986 from davidmoten/all-backp  OperatorAll  - implement backpressure and include last value in exception cause	Merge pull request #2986 from davidmoten /all -backp OperatorAll -implement backpressure and include last value[2]in exception cause [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	implement backpressure for OperatorAll and include last value in cause if exception occurs	implement backpressure for OperatorAll and include last value[2]in cause if exception occurs [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #2985 from davidmoten/serialize-fix  improve OperatorSerializeTest.testMultiThreadedWithNPEinMiddle	Merge pull request #2985 from davidmoten /serialize -fix improve[2]OperatorSerializeTest .[sentence: 2,-1] testMultiThreadedWithNPEinMiddle [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	make OperatorSerializeTest.testMultiThreadedWithNPEinMiddle fail less often	make OperatorSerializeTest .[sentence: 1,-1] testMultiThreadedWithNPEinMiddle fail[-3]less often [sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #2960 from davidmoten/concat-race  fix OperatorConcat race condition where request lost	Merge pull request #2960 from davidmoten /concat -race fix OperatorConcat race condition where request lost [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	fix OperatorConcat request race conditions with ProducerArbiter	fix OperatorConcat request race conditions with ProducerArbiter [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2961 from davidmoten/amb-bug  fix Amb backpressure bug	Merge pull request #2961 from davidmoten /amb -bug[-2]fix Amb backpressure bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Fixed multiple calls to onStart.	Fixed multiple calls to onStart .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add factory methods to TestSubscriber	add factory methods to TestSubscriber [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	fix Amb backpressure problems	fix Amb backpressure problems[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Deprecate and rename the timer methods that take initial delay and period to interval.	Deprecate and rename the timer methods that take initial delay[-2]and period to interval .[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Fixed window(time) to work properly with unsubscription, added backpressure support to window(size, skip).	Fixed window (time )to work properly with unsubscription ,added backpressure support[2]to window (size ,skip ).[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Deprecated onBackpressureBlock.	Deprecated onBackpressureBlock .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2966 from ReactiveX/javadocs  The usual anally-retentive javadoc edits.	Merge pull request #2966 from ReactiveX /javadocs The usual anally -retentive javadoc edits .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2963 from ReactiveX/StandardProducers  Set of standard producers and updated queue implementations with some	Merge pull request #2963 from ReactiveX /StandardProducers Set of standard producers and updated queue implementations with some [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	1.0.11	1 .[sentence: 1,-1] 0 .[sentence: 1,-1] 11 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	The usual anally-retentive javadoc edits.	The usual anally -retentive javadoc edits .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Added links to the source of the new queue classes.	Added links to the source[-2]of the new queue classes .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2948 from ReactiveX/TestSubscriberPlus  More assertions for TestSubscriber	Merge pull request #2948 from ReactiveX /TestSubscriberPlus More assertions for TestSubscriber [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Standard producers and some more (platform-safe) queues from JCTools	Standard producers and some more (platform -safe[2])queues from JCTools [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2956 from davidmoten/observe-on-unsub  OperatorObserveOn should not request more after child is unsubscribed	Merge pull request #2956 from davidmoten /observe -on -unsub OperatorObserveOn should not request more after child is unsubscribed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorObserveOn should not request more after child is unsubscribed	OperatorObserveOn should not request more after child is unsubscribed [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2951 from davidmoten/concat-request-overflow  OperatorConcat - prevent request overflow and fix race condition	Merge pull request #2951 from davidmoten /concat -request -overflow[-2]OperatorConcat -prevent request overflow[-2]and fix race condition [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	OperatorConcat - use BackpressureUtils to prevent request overflow and add n > 0 check to prevent race condition	OperatorConcat -use BackpressureUtils to prevent request overflow[-2]and add n >0 check to prevent race condition [sentence: 1,-2] [result: max + and - of any sentence]
2	-2	Merge pull request #2950 from davidmoten/group-by-request-overflow  OperatorGroupBy - check for request overflow and don't decrement when at Long.MAX_VALUE	Merge pull request #2950 from davidmoten /group -by -request -overflow[-2]OperatorGroupBy -check for request overflow[-2]and don't decrement when at Long .[sentence: 1,-2] MAX _VALUE[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-3	add request overflow checks and prevent Long.MAX_VALUE requests being decremented in OperatorGroupBy, added unit test that failed with previous code	add request overflow[-2]checks and prevent Long .[sentence: 1,-2] MAX _VALUE[2]requests being decremented in OperatorGroupBy ,added unit test that failed[-3]with previous code [sentence: 2,-3] [result: max + and - of any sentence]
2	-1	Javadocs: adding marble diagram, return value for onBackpressureLatest	Javadocs :adding marble diagram ,return value[2]for onBackpressureLatest [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2949 from davidmoten/jacoco-disable  Remove findbugs+jacoco from build.gradle	Merge pull request #2949 from davidmoten /jacoco -disable[-2]Remove findbugs +jacoco from build .[sentence: 1,-2] gradle [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	remove findbugs and jacoco because are run with default build, will figure out later	remove findbugs and jacoco because are run with default[-2]build ,will figure out later [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	More assertions for TestSubscriber	More assertions for TestSubscriber [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2923 from akarnokd/OnBackpressureLatest  OnBackpressureLatest: Non-blocking version of the toBlocking().latest() operator.	Merge pull request #2923 from akarnokd /OnBackpressureLatest OnBackpressureLatest :Non -blocking[-2]version of the toBlocking ().[sentence: 1,-2] latest ()operator .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2871 from davidmoten/explicit-version  Use explicit versioning for gradle-rxjava-project-plugin	Merge pull request #2871 from davidmoten /explicit -version Use explicit versioning for gradle -rxjava -project -plugin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2872 from rspieldenner/sonatype_sync  Use the correct accounts for sonatype sync	Merge pull request #2872 from rspieldenner /sonatype _sync Use the correct accounts for sonatype sync [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2907 from akarnokd/SchedulerFromFix  Fixed schedule race and task retention with ExecutorScheduler.	Merge pull request #2907 from akarnokd /SchedulerFromFix Fixed schedule race and task retention with ExecutorScheduler .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2929 from davidmoten/observe-on-race  OperatorObserveOn onComplete can be emitted despite onError being called	Merge pull request #2929 from davidmoten /observe -on -race OperatorObserveOn onComplete can be emitted despite onError being called [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2937 from davidmoten/findbugs  Add code quality plugins to build.gradle (jacoco, findbugs)	Merge pull request #2937 from davidmoten /findbugs Add code quality plugins to build .[sentence: 1,-1] gradle (jacoco ,findbugs )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	don't reduce requested by produced if requested is Long.MAX_VALUE	don't reduce requested by produced if requested is Long .[sentence: 1,-1] MAX _VALUE[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	use new pollQueue from @akarnokd	use new pollQueue from @akarnokd [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	fix OperatorObserveOn race condition where onComplete could be emitted despite onError being called	fix OperatorObserveOn race condition where onComplete could be emitted despite onError being called [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #2940 from tomrozb/localHasValue-always-true  Remove unnecessary localHasValue check	Merge pull request #2940 from tomrozb /localHasValue -always -true[2]Remove unnecessary[-2]localHasValue check [sentence: 2,-2] [result: max + and - of any sentence]
2	-2	Remove unnecessary localHasValue check  Due to !hasValue check localHasValue field is always true	Remove unnecessary[-2]localHasValue check Due to ![+0.6 punctuation mood emphasis][sentence: 2,-2] hasValue check localHasValue field is always true[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2939 from akarnokd/OperatorPublishFix0508  publish: Fix another race between terminalEvent and the queue being empty.	Merge pull request #2939 from akarnokd /OperatorPublishFix0508 publish :Fix another race between terminalEvent and the queue being empty .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes another race between terminalEvent and the queue being empty.	Fixes another race between terminalEvent and the queue being empty .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2938 from jacek-marchwicki/combine-last-overflow  Fixed Observable.combineLatest overflow bug on Android	Merge pull request #2938 from jacek -marchwicki /combine -last -overflow[-2]Fixed Observable .[sentence: 1,-2] combineLatest overflow[-2]bug[-2]on Android [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fixed Observable.combineLatest overflow bug on Android  RxRingBuffer size is not a constant and on Android is less then 128 (16). So it causing silent issues when there were given 16 < Observers < 128.	Fixed Observable .[sentence: 1,-1] combineLatest overflow[-2]bug[-2]on Android RxRingBuffer size is not a constant and on Android is less then 128 (16 ).[sentence: 1,-2] So it causing silent issues when there were given 16 <Observers <128 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2936 from jacek-marchwicki/fix-observer-bug  Fix TestSubject bug	Merge pull request #2936 from jacek -marchwicki /fix -observer -bug[-2]Fix TestSubject bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	add code quality plugins to build.gradle (jacoco, findbugs)	add code quality plugins to build .[sentence: 1,-1] gradle (jacoco ,findbugs )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixed TestSubject bug in onError and onCompleted	Fixed TestSubject bug[-2]in onError and onCompleted [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fixed TestSubject bug in onNext	Fixed TestSubject bug[-2]in onNext [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Test that finds a TestScheduler bug	Test that finds a TestScheduler bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2934 from akarnokd/OperatorPublishRaceFix  Fix termination race condition in OperatorPublish.dispatch	Merge pull request #2934 from akarnokd /OperatorPublishRaceFix Fix termination race condition in OperatorPublish .[sentence: 1,-1] dispatch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix termination race condition in OperatorPublish.dispatch	Fix termination race condition in OperatorPublish .[sentence: 1,-1] dispatch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed schedule race and task retention with ExecutorScheduler.	Fixed schedule race and task retention with ExecutorScheduler .[sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Merge pull request #2912 from akarnokd/FixEventLoopsPerfDegradation  Fix the performance degradation due to different schedule execution and	Merge pull request #2912 from akarnokd /FixEventLoopsPerfDegradation Fix the performance degradation[-3]due to different schedule execution and [sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #2820 from akarnokd/WindowWithSizeBackpressure  Backpressure for window(size)	Merge pull request #2820 from akarnokd /WindowWithSizeBackpressure Backpressure for window (size )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2814 from akarnokd/OperatorPublishRewrite  Operator Publish full rewrite	Merge pull request #2814 from akarnokd /OperatorPublishRewrite Operator Publish full rewrite [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Javadocs: adding @since annotations to new public methods, cleaning up Subject javadocs a bit	Javadocs :adding @since annotations to new public methods ,cleaning up Subject javadocs a bit [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Non-blocking version of the toBlocking().latest() operator.	Non -blocking[-2]version of the toBlocking ().[sentence: 1,-2] latest ()operator .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2921 from davidmoten/observe-on-request-overflow  OperatorObserveOn - handle request overflow correctly	Merge pull request #2921 from davidmoten /observe -on -request -overflow[-2]OperatorObserveOn -handle request overflow[-2]correctly [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	ensure this does not escape from ObserveOnSubscriber constructor by moving code to an init() method and calling after construction	ensure this does not escape from ObserveOnSubscriber constructor by moving code to an init ()method and calling after construction [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #2901 from akarnokd/ToSortedListBackpressure  Operators toList and toSortedList now support backpressure	Merge pull request #2901 from akarnokd /ToSortedListBackpressure Operators toList and toSortedList now support[2]backpressure [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2883 from akarnokd/ExtendedSubjectAPI  Proposal: standardized Subject state-peeking methods.	Merge pull request #2883 from akarnokd /ExtendedSubjectAPI Proposal :standardized Subject state -peeking methods .[sentence: 1,-1] [result: max + and - of any sentence]
1	-3	prevent request overflow in OperatorObserveOn and add unit test that fails on original codebase but passes with change	prevent request overflow[-2]in OperatorObserveOn and add unit test that fails[-3]on original codebase but passes with change [sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #2915 from davidmoten/ignore-elements-singleton  Observable.ignoreElements - optimize	Merge pull request #2915 from davidmoten /ignore -elements -singleton Observable .[sentence: 1,-1] ignoreElements -optimize [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	improve perf of OperatorIgnoreElements	improve[2]perf of OperatorIgnoreElements [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2914 from davidmoten/take-last-one  Optimization - use OperatorTakeLastOne for takeLast(1)	Merge pull request #2914 from davidmoten /take -last -one Optimization -use OperatorTakeLastOne for takeLast (1 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add OperatorTakeLastOne	add OperatorTakeLastOne [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Fix the performance degradation due to different schedule execution and SubscriptionList.add() and thread unparking.	Fix the performance degradation[-3]due to different schedule execution and SubscriptionList .[sentence: 1,-3] add ()and thread unparking .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorPublish full rewrite with comments + its perf fix	OperatorPublish full rewrite with comments +its perf fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2911 from akarnokd/OperatorPublishPerf  OperatorPublish benchmark	Merge pull request #2911 from akarnokd /OperatorPublishPerf OperatorPublish benchmark [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorPublish benchmark	OperatorPublish benchmark [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2909 from akarnokd/RxRingBufferTestFix  Fix the drainer to check if the queue is empty before quitting.	Merge pull request #2909 from akarnokd /RxRingBufferTestFix Fix the drainer to check if the queue is empty before quitting .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix the drainer to check if the queue is empty before quitting.	Fix the drainer to check if the queue is empty before quitting .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2905 from davidmoten/single-singleton  Use singleton Operators where we can	Merge pull request #2905 from davidmoten /single -singleton Use singleton Operators where we can [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	reduce gc pressure by using singleton Operators for single, distinct, distinctUntilChanged, onBackpressureBuffer, isEmpty	reduce gc pressure[-2]by using singleton Operators for single ,distinct ,distinctUntilChanged ,onBackpressureBuffer ,isEmpty [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2904 from davidmoten/take-last-queue-producer-request-overflow  TakeLast - add request overflow check	Merge pull request #2904 from davidmoten /take -last -queue -producer -request -overflow[-2]TakeLast -add request overflow[-2]check [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	TakeLastQueueProducer add request overflow check	TakeLastQueueProducer add request overflow[-2]check [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2897 from alexwen/window_overlap  Fix for overlapping windows.	Merge pull request #2897 from alexwen /window _overlap Fix for overlapping windows .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix for #2896 overlapping windows. Source was emitting t multiple times while holding queue.	Fix for #2896 overlapping windows .[sentence: 1,-1] Source[-2]was emitting t multiple times while holding queue .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2902 from davidmoten/exceptions-test  Prevent ExceptionsTest from hanging when testing stack overflow	Merge pull request #2902 from davidmoten /exceptions -test Prevent ExceptionsTest from hanging when testing stack overflow[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	stack overflow test can hang build, simplify the tests and ensure don't hang	stack overflow[-2]test can hang[-2]build ,simplify the tests and ensure don't hang[-2][=0 negation][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2880 from davidmoten/reduce-optimization  Use singleton reduction functions in count and countLong	Merge pull request #2880 from davidmoten /reduce -optimization Use singleton reduction functions in count and countLong [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Operators toList and toSortedList now support backpressure	Operators toList and toSortedList now support[2]backpressure [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2894 from akarnokd/ConcatOverflowFix  Concat: fixed reentrancy problem in completeInner	Merge pull request #2894 from akarnokd /ConcatOverflowFix Concat :fixed reentrancy problem[-2]in completeInner [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2899 from davidmoten/from-iter-eager-complete  Observable.from(empty) to emit onComplete even when 0 requested	Merge pull request #2899 from davidmoten /from -iter -eager -complete Observable .[sentence: 1,-1] from (empty )to emit onComplete even when 0 requested [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Observable.from(iterable) should emit onCompleted even if none requested when iterable is empty	Observable .[sentence: 1,-1] from (iterable )should emit onCompleted even if none requested when iterable is empty [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Concat: fixed reentrancy problem in completeInner	Concat :fixed reentrancy problem[-2]in completeInner [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Proposal: standardized Subject state-peeking methods.	Proposal :standardized Subject state -peeking methods .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	use singleton reduction functions in count and countLong	use singleton reduction functions in count and countLong [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Use the correct accounts for sonatype sync	Use the correct accounts for sonatype sync [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	use explicit versioning for gradle-rxjava-project-plugin	use explicit versioning for gradle -rxjava -project -plugin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Changed javadoc regarding backpressure	Changed javadoc regarding backpressure [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Backpressure for window(size)	Backpressure for window (size )[sentence: 1,-1] [result: max + and - of any sentence]
