Positive	Negative	Text	Explanation
1	-1	Merge pull request #3186 from akarnokd/InternalDisposables  Disposable interface and a bunch of general resource containers.	Merge pull request #3186 from akarnokd /InternalDisposables Disposable interface and a bunch of general resource containers .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Disposable interface and a bunch of general resource containers.	Disposable interface and a bunch of general resource containers .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3185 from akarnokd/PublishSubject2x  PublishSubject, AsyncSubject and a few helper classes	Merge pull request #3185 from akarnokd /PublishSubject2x PublishSubject ,AsyncSubject and a few helper classes [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	PublishSubject, AsyncSubject and a few helper classes	PublishSubject ,AsyncSubject and a few helper classes [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3172 from akarnokd/RsDependency  RS dependency, some basic Observable/Observer methods.	Merge pull request #3172 from akarnokd /RsDependency RS dependency ,some basic Observable /Observer methods .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3175 from akarnokd/InternalInfrastructure  2.x: Some safe queue implementations	Merge pull request #3175 from akarnokd /InternalInfrastructure 2 .[sentence: 1,-1] x[2]:Some safe[2][+-1 booster word]queue implementations [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Some safe queue implementations	Some safe[2][+-1 booster word]queue implementations [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Javac workaround.	Javac workaround .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RS dependency, some basic Observable/Observer methods.	RS dependency ,some basic Observable /Observer methods .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update gradle.properties	Update gradle .[sentence: 1,-1] properties [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	2.0.0-DP0  Override inferred version.	2 .[sentence: 1,-1] 0 .[sentence: 1,-1] 0 -DP0 Override inferred version .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.0.0-DP0-SNAPSHOT  Trying to make the build pick up this version for snapshots on the 2.x branch.	2 .[sentence: 1,-1] 0 .[sentence: 1,-1] 0 -DP0 -SNAPSHOT Trying to make the build pick up this version for snapshots on the 2 .[sentence: 1,-1] x[2]branch .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Java 8	Java 8 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Java 8	Java 8 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Clear for 2.x	Clear for 2 .x[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Travis 2.x Branch	Travis 2 .[sentence: 1,-1] x[2]Branch [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x Initialization  - clearing out rx.* packages to start building 2.x in io.reactivex - starting fresh since the fundamental design will change to adopt ReactiveStreams interfaces and require touching virtually every file	2 .[sentence: 1,-1] x[2]Initialization -clearing out rx .*[sentence: 2,-1] packages to start building 2 .[sentence: 1,-1] x[2]in io .[sentence: 2,-1] reactivex -starting fresh since the fundamental design will change to adopt ReactiveStreams interfaces and require touching virtually every file [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 1.0.14	Version 1 .[sentence: 1,-1] 0 .[sentence: 1,-1] 14 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3142 from artem-zinnatullin/actions-redundant-final  Remove redundant final modifier from static method in Actions	Merge pull request #3142 from artem -zinnatullin /actions -redundant[-2]-final Remove redundant[-2]final modifier from static[-2]method in Actions [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove redundant final modifier from static method in Actions	Remove redundant[-2]final modifier from static[-2]method in Actions [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3138 from akarnokd/RangePerf  Range overhead reduction.	Merge pull request #3138 from akarnokd /RangePerf Range overhead reduction .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3137 from akarnokd/FromIterablePerf  FromIterable overhead reduction.	Merge pull request #3137 from akarnokd /FromIterablePerf FromIterable overhead reduction .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3078 from davidmoten/switch-fix  switchOnNext() - fix lost requests race condition	Merge pull request #3078 from davidmoten /switch -fix switchOnNext ()-fix lost requests race condition [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3112 from akarnokd/TestCoverageObservers  Observers package test coverage and fixes.	Merge pull request #3112 from akarnokd /TestCoverageObservers Observers package test coverage and fixes .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3123 from jacek-rzrz/1.x  Remove redundant type parameter in EmptyAction	Merge pull request #3123 from jacek -rzrz /1 .[sentence: 1,-1] x[2]Remove redundant[-2]type parameter in EmptyAction [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3104 from davidmoten/synchronized-queue-equals  Fix SynchronizedQueue.equals	Merge pull request #3104 from davidmoten /synchronized -queue -equals Fix SynchronizedQueue .[sentence: 1,-1] equals [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3147 from artem-zinnatullin/unnecessary-static-modifier  Remove unnecessary static modifier	Merge pull request #3147 from artem -zinnatullin /unnecessary[-2]-static[-2]-modifier Remove unnecessary[-2]static[-2]modifier [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #3144 from artem-zinnatullin/remove-redundant-cast-in-exceptions  Remove redundant cast in Exceptions	Merge pull request #3144 from artem -zinnatullin /remove -redundant[-2]-cast -in -exceptions Remove redundant[-2]cast in Exceptions [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3143 from artem-zinnatullin/backpressure-utils-javadoc-fix  Fix for BackpressureUtils method javadoc	Merge pull request #3143 from artem -zinnatullin /backpressure -utils -javadoc -fix Fix for BackpressureUtils method javadoc [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Range overhead reduction	Range overhead reduction [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Remove unnecessary static modifier	Remove unnecessary[-2]static[-2]modifier [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove redundant cast in Exceptions	Remove redundant[-2]cast in Exceptions [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Fix for BackpressureUtils method javadoc	Fix for BackpressureUtils method javadoc [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3141 from akarnokd/SchedulerLeakCheck  Improved Scheduler.Worker memory leak detection	Merge pull request #3141 from akarnokd /SchedulerLeakCheck Improved[2]Scheduler .[sentence: 2,-1] Worker memory leak[-2]detection [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Correct scheduler memory leak test for from(Executor) and added check for periodic tasks retention as well.	Correct scheduler memory leak[-2]test for from (Executor )and added check for periodic tasks retention as well .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	FromIterable overhead reduction.	FromIterable overhead reduction .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	eliminate javadoc compiler warnings, add "since" stub	eliminate[-2]javadoc compiler warnings ,add 'since 'stub [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3082 from stealthcode/conversion  Observable.x(ConversionFunc) to allow extensions to Observables	Merge pull request #3082 from stealthcode /conversion Observable .[sentence: 1,-1] x[2](ConversionFunc )to allow extensions to Observables [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Implemented Observable.x(ConversionFunc) to allow external extensions to Observables.	Implemented Observable .[sentence: 1,-1] x[2](ConversionFunc )to allow external extensions to Observables .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Add links to page that explains The Observable Contract	Add links to page that explains The Observable Contract [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3103 from davidmoten/materialize-backp  materialize() - add backpressure support	Merge pull request #3103 from davidmoten /materialize -backp materialize ()-add backpressure support[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3129 from akarnokd/RetryPredicateFix  Fix retry with predicate ignoring backpressure.	Merge pull request #3129 from akarnokd /RetryPredicateFix Fix retry with predicate ignoring backpressure .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix retry with predicate ignoring backpressure.	Fix retry with predicate ignoring backpressure .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3121 from artem-zinnatullin/android-setRemoveOnCancelPolicy  Improve performance of NewThreadWorker, disable search for setRemoveOnCancelPolicy() on Android API < 21	Merge pull request #3121 from artem -zinnatullin /android -setRemoveOnCancelPolicy Improve[2]performance of NewThreadWorker ,disable[-2]search for setRemoveOnCancelPolicy ()on Android API <21 [sentence: 2,-2] [result: max + and - of any sentence]
2	-2	Improve performance of NewThreadWorker.tryEnableCancelPolicy(). Disable search for ScheduledExecutorService.setRemoveOnCancelPolicy() on Android API < 21	Improve[2]performance of NewThreadWorker .[sentence: 2,-1] tryEnableCancelPolicy ().[sentence: 1,-1] Disable[-2]search for ScheduledExecutorService .[sentence: 1,-2] setRemoveOnCancelPolicy ()on Android API <21 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3120 from ypresto/no-interrupt-for-sync  No InterruptedException with synchronous BlockingObservable	Merge pull request #3120 from ypresto /no -interrupt[-2]-for -sync No InterruptedException[-2]with synchronous BlockingObservable[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove redundant type parameter in EmptyAction	Remove redundant[-2]type parameter in EmptyAction [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	No InterruptedException with synchronous BlockingObservable	No InterruptedException[-2]with synchronous BlockingObservable[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Test coverage for the observers package.	Test coverage for the observers package .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3117 from akarnokd/OperatorReplayRewrite4  Operator replay() now supports backpressure (again)	Merge pull request #3117 from akarnokd /OperatorReplayRewrite4 Operator replay ()now supports[2]backpressure (again )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3116 from akarnokd/OperatorCacheRewrite4  cache() now supports backpressure (again)	Merge pull request #3116 from akarnokd /OperatorCacheRewrite4 cache ()now supports[2]backpressure (again )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Movet LinkedArrayListTest to the test section.	Movet LinkedArrayListTest to the test section .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Operator replay() now supports backpressure (again)	Operator replay ()now supports[2]backpressure (again )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	cache() now supports backpressure (again)	cache ()now supports[2]backpressure (again )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3110 from akarnokd/TestCoverageFunctions  Test coverage of rx.functions utility methods.	Merge pull request #3110 from akarnokd /TestCoverageFunctions Test coverage of rx .[sentence: 1,-1] functions utility methods .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Test coverage of rx.functions utility methods.	Test coverage of rx .[sentence: 1,-1] functions utility methods .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add backpressure to OperatorMaterialize	add backpressure to OperatorMaterialize [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3101 from akarnokd/TakeErrorHandlingFix  Fix take swallowing exception if thrown by exactly the nth onNext call to it.	Merge pull request #3101 from akarnokd /TakeErrorHandlingFix Fix take swallowing exception if thrown by exactly the nth onNext call to it .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3109 from akarnokd/InternalUtilAtomicTests  Unit tests and cleanup of JCTools' queues.	Merge pull request #3109 from akarnokd /InternalUtilAtomicTests Unit tests and cleanup of JCTools 'queues .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Unit tests and cleanup of JCTools' queues.	Unit tests and cleanup of JCTools 'queues .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3108 from davidmoten/remove-operator-on-error-flatmap  remove OperatorOnErrorFlatMap because unused	Merge pull request #3108 from davidmoten /remove -operator -on -error[-2]-flatmap remove OperatorOnErrorFlatMap because unused [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	remove OperatorOnErrorFlatMap because unused	remove OperatorOnErrorFlatMap because unused [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix take swallowing exception if thrown by the exactly the nth onNext call to it.	Fix take swallowing exception if thrown by the exactly the nth onNext call to it .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	fix SynchronizedQueue.equals	fix SynchronizedQueue .[sentence: 1,-1] equals [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorSwitch - fix lost requests race condition using ProducerArbiter	OperatorSwitch -fix lost requests race condition using ProducerArbiter [sentence: 1,-1] [result: max + and - of any sentence]
