Positive	Negative	Text	Explanation
2	-2	2.x: fix Flowable.concatMapEager hang due to bad request management (#4751)  * 2.x: fix Flowable.concatMapEager hang due to bad request management  * Missed negation of check	2 .[sentence: 1,-1] x[2]:fix Flowable .[sentence: 2,-1] concatMapEager hang[-2]due to bad[-2]request management (#4751 )*2 .[sentence: 1,-2] x[2]:fix Flowable .[sentence: 2,-1] concatMapEager hang[-2]due to bad[-2]request management *Missed[-2]negation of check [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add more new marble diagrams & update old ones (#4752)	Add more new marble diagrams &update old ones (#4752 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	New 2.x marble diagrams (#4749)	New 2 .[sentence: 1,-1] x[2]marble diagrams (#4749 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: distinctUntilChanged to store the selected key instead of the value (#4747)  * 2.x: distinctUntilChanged to store the selected key instead of the value  * Fix null test and whitespaces	2 .[sentence: 1,-1] x[2]:distinctUntilChanged to store the selected key instead of the value[2](#4747 )*2 .[sentence: 2,-1] x[2]:distinctUntilChanged to store the selected key instead of the value[2]*Fix null test and whitespaces [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Fixed Javadoc for Disposables.fromFuture (#4744)  * Fixed Javadoc for Disposables.fromFuture  * Missed a runnable	2 .[sentence: 1,-1] x[2]:Fixed Javadoc for Disposables .[sentence: 2,-1] fromFuture (#4744 )*Fixed Javadoc for Disposables .[sentence: 1,-1] fromFuture *Missed[-2]a runnable [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes, cleanup 10/21-1 (#4742)	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,cleanup 10 /21 -1 (#4742 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Update changes and readme	Update changes and readme [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes, cleanup 10/20-2 (#4738)  * 2.x: coverage, fixes, cleanup 10/20-2  * Fix Generate not saving the state	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,cleanup 10 /20 -2 (#4738 )*2 .[sentence: 2,-1] x[2]:coverage ,fixes ,cleanup 10 /20 -2 *Fix Generate not saving the state [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup, fixes, coverage 10/20-1 (#4736)	2 .[sentence: 1,-1] x[2]:cleanup ,fixes ,coverage 10 /20 -1 (#4736 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, minor fixes, cleanup 10/19-2 (#4732)	2 .[sentence: 1,-1] x[2]:coverage ,minor fixes ,cleanup 10 /19 -2 (#4732 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Delegate null Collections down to onError in toList (#4731)	2 .[sentence: 1,-1] x[2]:Delegate null Collections down to onError in toList (#4731 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix warnings	2 .[sentence: 1,-1] x[2]:fix warnings [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Remove checked exceptions from transformer interfaces. (#4710)  These functions are for transforming the stream shape, not doing work. Any operation that would throw a checked exception should happen inside the stream, not when shaping it.	Remove checked exceptions from transformer interfaces .[sentence: 1,-1] (#4710 )These functions are for transforming the stream shape ,not doing work .[sentence: 1,-1] Any operation that would throw a checked exception should happen inside the stream ,not when shaping it .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes, cleanup, copy to Flowable 10/19-1 (#4730)	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,cleanup ,copy to Flowable 10 /19 -1 (#4730 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge FlowableEmitter.BackpressureMode into BackpressureStrategy (#4729)  * Merge FlowableEmitter.BackpressureMode into BackpressureStrategy  * Cleanup code	Merge FlowableEmitter .[sentence: 1,-1] BackpressureMode into BackpressureStrategy (#4729 )*Merge FlowableEmitter .[sentence: 1,-1] BackpressureMode into BackpressureStrategy *Cleanup code [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix code coverage link	Fix code coverage link [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes, enhancements, cleanup 10/18-1 (#4723)	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,enhancements ,cleanup 10 /18 -1 (#4723 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: remove variance from the input source of retryWhen (#4720)	2 .[sentence: 1,-1] x[2]:remove variance from the input source[-2]of retryWhen (#4720 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Distinct Operator - delegate null Collection down to onError (#4718)	2 .[sentence: 1,-1] x[2]:Distinct Operator -delegate null Collection down to onError (#4718 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and cleanup 10/17-1 (#4717)	2 .[sentence: 1,-1] x[2]:coverage and cleanup 10 /17 -1 (#4717 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: test sync from Observable to Flowable 10/16-1 (#4714)	2 .[sentence: 1,-1] x[2]:test sync from Observable to Flowable 10 /16 -1 (#4714 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, cleanup, fixes 10/15-2 (#4712)  * 2.x: coverage, cleanup, fixes 10/15-2  * Add missing header	2 .[sentence: 1,-1] x[2]:coverage ,cleanup ,fixes 10 /15 -2 (#4712 )*2 .[sentence: 2,-1] x[2]:coverage ,cleanup ,fixes 10 /15 -2 *Add missing header [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Decouple stream operators from Function interface. (#4711)  This allows a single class to implement itself as an operator for all stream types. A similar change was recently made to the transformer types.	Decouple stream operators from Function interface .[sentence: 1,-1] (#4711 )This allows a single class to implement itself as an operator for all stream types .[sentence: 1,-1] A similar change was recently made to the transformer types .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: coverage, fixes, cleanup 10/15-1 (#4708)  * 2.x: coverage, fixes, cleanup 10/15-1  * Fix error message.	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,cleanup 10 /15 -1 (#4708 )*2 .[sentence: 2,-1] x[2]:coverage ,fixes ,cleanup 10 /15 -1 *Fix error[-2]message .[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: Fix Flowable.elementAt on empty sources. Plus sync tests (#4707)	2 .[sentence: 1,-1] x[2]:Fix Flowable .[sentence: 2,-1] elementAt on empty sources[-2].[sentence: 1,-2] Plus sync tests (#4707 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup, coverage, fixes 10/14-2 (#4706)  * 2.x: cleanup, coverage, fixes 10/14-2  * Fix NPEs	2 .[sentence: 1,-1] x[2]:cleanup ,coverage ,fixes 10 /14 -2 (#4706 )*2 .[sentence: 2,-1] x[2]:cleanup ,coverage ,fixes 10 /14 -2 *Fix NPEs [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, cleanup fixes 10/14-1 (#4705)	2 .[sentence: 1,-1] x[2]:coverage ,cleanup fixes 10 /14 -1 (#4705 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and cleanup 10/13-1 (#4701)	2 .[sentence: 1,-1] x[2]:coverage and cleanup 10 /13 -1 (#4701 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Fix unnecessary import.	Fix unnecessary[-2]import .[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Clean up null usages by using ObjectHelper.requireNonNull (#4699)	2 .[sentence: 1,-1] x[2]:Clean up null usages by using ObjectHelper .[sentence: 2,-1] requireNonNull (#4699 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and cleanup 10/12-1 (#4696)	2 .[sentence: 1,-1] x[2]:coverage and cleanup 10 /12 -1 (#4696 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: CompositeException fix order of Exceptions (#4695)  * 2.x: CompositeException fix order of Exceptions  * Take out Completable classes	2 .[sentence: 1,-1] x[2]:CompositeException fix order of Exceptions (#4695 )*2 .[sentence: 2,-1] x[2]:CompositeException fix order of Exceptions *Take out Completable classes [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x - improve timer javadoc (#4694)	2 .[sentence: 1,-1] x[2]-improve[2]timer javadoc (#4694 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes and cleanup 10/11-2 (#4692)	2 .[sentence: 1,-1] x[2]:coverage ,fixes and cleanup 10 /11 -2 (#4692 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: BaseTestConsumer add assertValueAt(index, Predicate<T>) (#4690)	2 .[sentence: 1,-1] x[2]:BaseTestConsumer add assertValueAt (index ,Predicate <T >)(#4690 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Add Observable.rangeLong & Flowable.rangeLong (#4687)  * 2.x: Add Observable.rangeLong & Flowable.rangeLong  * Clean up cast  * Adjust Long overflow checks  * Add test for rangeLong count 1  * Fix ObservableRangeLongTest.testRangeWithOverflow5	2 .[sentence: 1,-1] x[2]:Add Observable .[sentence: 2,-1] rangeLong &Flowable .[sentence: 1,-1] rangeLong (#4687 )*2 .[sentence: 1,-1] x[2]:Add Observable .[sentence: 2,-1] rangeLong &Flowable .[sentence: 1,-1] rangeLong *Clean up cast *Adjust Long overflow[-2]checks *Add test for rangeLong count 1 *Fix ObservableRangeLongTest .[sentence: 1,-2] testRangeWithOverflow5 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and cleanup 10/11-1 (#4689)	2 .[sentence: 1,-1] x[2]:coverage and cleanup 10 /11 -1 (#4689 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Test static from methods and add Maybe.fromSingle & fromCompletable (#4685)	2 .[sentence: 1,-1] x[2]:Test static[-2]from methods and add Maybe .[sentence: 2,-2] fromSingle &fromCompletable (#4685 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	2.: Fix flatMapX over-cancellation in case of an inner error (#4686)	2 .:[sentence: 1,-1] Fix flatMapX over -cancellation[-2]in case of an inner error[-2](#4686 )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Update Mockito to 2.1.0 (#4682)	Update Mockito to 2 .[sentence: 1,-1] 1 .[sentence: 1,-1] 0 (#4682 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: Fix Flowable + Single elementAt and elementAtOrError operators on empty sources (#4681)	2 .[sentence: 1,-1] x[2]:Fix Flowable +Single elementAt and elementAtOrError operators on empty sources[-2](#4681 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Release 2.0.0-RC4	Release 2 .[sentence: 1,-1] 0 .[sentence: 1,-1] 0 -RC4 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix flatMapX calling SpscLinkedArrayQueue.offer concurrently (#4678)	2 .[sentence: 1,-1] x[2]:fix flatMapX calling SpscLinkedArrayQueue .[sentence: 2,-1] offer concurrently (#4678 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add javadoc and unit test to the recently changed XTransformers (#4674)  * 2.x: add javadoc and unit test to the recently changed XTransformer  * Use uppercase F	2 .[sentence: 1,-1] x[2]:add javadoc and unit test to the recently changed XTransformers (#4674 )*2 .[sentence: 2,-1] x[2]:add javadoc and unit test to the recently changed XTransformer *Use uppercase F [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x Remove Function from transformer interfaces to allow a single obj��� (#4672)  * 2.x Remove Function from transformer interfaces to allow a single object to implement multiple transformers  * Fix missing Exception declarations from transformers	2 .[sentence: 1,-1] x[2]Remove Function from transformer interfaces to allow a single obj ���(#4672 )*2 .[sentence: 2,-1] x[2]Remove Function from transformer interfaces to allow a single object to implement multiple transformers *Fix missing Exception declarations from transformers [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Fix javadoc for Single.flatMapObservable (#4669)	2 .[sentence: 1,-1] x[2]:Fix javadoc for Single .[sentence: 2,-1] flatMapObservable (#4669 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Limit gradle memory (#4668)	Limit gradle memory (#4668 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: flatMap{Completable, Maybe, Single} operators (#4667)  * 2.x: flatMapCompletable operator  * Jacoco to ignore TCK  * Add remaining flatMap{Single, Maybe} to Flowable/Observable  * Fix active counting race condition	2 .[sentence: 1,-1] x[2]:flatMap {Completable ,Maybe ,Single }operators (#4667 )*2 .[sentence: 2,-1] x[2]:flatMapCompletable operator *Jacoco to ignore TCK *Add remaining flatMap {Single ,Maybe }to Flowable /Observable *Fix active counting race condition [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and cleanup 10/04-1 (#4666)	2 .[sentence: 1,-1] x[2]:coverage and cleanup 10 /04 -1 (#4666 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup and fixes 10/03-2 (#4663)	2 .[sentence: 1,-1] x[2]:cleanup and fixes 10 /03 -2 (#4663 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup and coverage 10/03 (#4661)	2 .[sentence: 1,-1] x[2]:cleanup and coverage 10 /03 (#4661 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Observable.compose to use ObservableTransformer (#4658)	2 .[sentence: 1,-1] x[2]:Observable .[sentence: 2,-1] compose to use ObservableTransformer (#4658 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Upcast ConcurrentHashMap to Map to avoid compatibility issue (#4654)  * Upcast ConcurrentHashMap to Map to avoid compatibility issue  Resovles #4653  See http://stackoverflow.com/a/32955708/61158  * Fix imports, remove now-unnecessary animalsniffer suppression	Upcast ConcurrentHashMap to Map to avoid[-2]compatibility issue (#4654 )*Upcast ConcurrentHashMap to Map to avoid[-2]compatibility issue Resovles #4653 See http ://stackoverflow .[sentence: 1,-2] com /a /32955708 /61158 *Fix imports ,remove now -unnecessary[-2]animalsniffer suppression[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Switch Maybe and Single to use their Transformers in compose() (#4651)  * Switch Maybe and Single to use their Transformers in compose()  Resolves #4650  * Update compose() tests	Switch Maybe and Single to use their Transformers in compose ()(#4651 )*Switch Maybe and Single to use their Transformers in compose ()Resolves[2]#4650 *Update compose ()tests [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Merge AmbArray and AmbIterable into Amb for Single, Maybe and Completable types (#4647)	2 .[sentence: 1,-1] x[2]:Merge AmbArray and AmbIterable into Amb for Single ,Maybe and Completable types (#4647 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Signal NPE ObservableAmb FlowableAmb (#4645)	Signal NPE ObservableAmb FlowableAmb (#4645 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix Mockito 2.1 changes using deprecated API of its own (#4639)	2 .[sentence: 1,-1] x[2]:fix Mockito 2 .[sentence: 2,-1] 1 changes using deprecated API of its own (#4639 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Remove unused methods in BasicFuseableObserver (#4637)	2 .[sentence: 1,-1] x[2]:Remove unused methods in BasicFuseableObserver (#4637 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Update Mockito to 2.1.0-RC.2 (#4636)	Update Mockito to 2 .[sentence: 1,-1] 1 .[sentence: 1,-1] 0 -RC .[sentence: 1,-1] 2 (#4636 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge branch '2.x' of https://github.com/ReactiveX/RxJava.git into 2.x	Merge branch '2 .[sentence: 1,-1] x[2]'of https ://github .[sentence: 2,-1] com /ReactiveX /RxJava .[sentence: 1,-1] git into 2 .x[2][sentence: 2,-1] [result: max + and - of any sentence]
3	-1	allow more graceful memory use in MaybeTest	allow more graceful[3]memory use in MaybeTest [sentence: 3,-1] [result: max + and - of any sentence]
2	-1	2.x: Clean up SingleFlatMap (#4632)	2 .[sentence: 1,-1] x[2]:Clean up SingleFlatMap (#4632 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Force cast to U again	Force[-2]cast to U again [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Cleanup warnings	Cleanup warnings [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add flattenAs{Observable,Flowable} to Single and Maybe (#4604)	2 .[sentence: 1,-1] x[2]:add flattenAs {Observable ,Flowable }to Single and Maybe (#4604 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Don't wrap with CompositeException when there is only one error (#4631)	Don't wrap with CompositeException when there is only one error[-2](#4631 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Add Completable.fromRunnable() (#4629)	2 .[sentence: 1,-1] x[2]:Add Completable .[sentence: 2,-1] fromRunnable ()(#4629 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Replace 'resource' observers with plain 'disposable' observers in tests. (#4625)	Replace 'resource 'observers with plain 'disposable 'observers in tests .[sentence: 1,-1] (#4625 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Use predicates in BaseTestConsumer assertError(Class/Throwable) to remove duplicate code, tests tweaks to remove few IDE warnings (#4627)  * BaseTestConsumer use predicates in assertError with class and exception to remove duplicate code  * TestObserver & TestSubscriber tests cleanup to remove IDE warnings	2 .[sentence: 1,-1] x[2]:Use predicates in BaseTestConsumer assertError (Class /Throwable )to remove duplicate code ,tests tweaks to remove few IDE warnings (#4627 )*BaseTestConsumer use predicates in assertError with class and exception to remove duplicate code *TestObserver &TestSubscriber tests cleanup to remove IDE warnings [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: enable operator fusion in onBackpressureBuffer (#4622)	2 .[sentence: 1,-1] x[2]:enable operator fusion in onBackpressureBuffer (#4622 )[sentence: 2,-1] [result: max + and - of any sentence]
3	-2	2.x: Make CompositeExcpetion thread-safe like 1.x and also fix some issues. (#4619)  Right now CompositeExcpetion has several issues:  - `CompositeException(Throwable... exceptions)` doesn't deduplicate exceptions and flatten CompositeExceptions like `CompositeException(Iterable<? extends Throwable> errors)` - If using `CompositeException(Iterable<? extends Throwable> errors)` to create CompositeException, `suppress` cannot be used. - `suppress` doesn't update `cause`. - `suppress` doesn't deduplicate exceptions and flatten CompositeExceptions. - `suppress` and `Throwable.addSuppressed` are pretty confusing for Java 7+ users. Without looking at the implementation, it's hard to figure out the differences.  This PR made the following changes:  - Remove `CompositeException.suppress` so that it's easy to make CompositeException thread-safe.   - This may cause some performance lost in some path rarely happening, e.g., an excpetion is thrown from `onError`, but that's not a big deal.   - Since `suppress` is removed, it doesn't make sense to create an empty CompositeException, so `isEmpty` is removed and defense codes are added. - Defense codes for bad exceptions. - Deduplicate excepctions and flatten CompositeExceptions for `CompositeException(Throwable... exceptions)`.	2 .[sentence: 1,-1] x[2]:Make CompositeExcpetion thread -safe[2]like[2]1 .[sentence: 2,-1] x[2]and also fix some issues .[sentence: 2,-1] (#4619 )Right now CompositeExcpetion has several issues :-`CompositeException (Throwable ...[sentence: 1,-1] exceptions )`doesn't deduplicate exceptions and flatten CompositeExceptions like[2]`CompositeException (Iterable <?[sentence: 2,-1] extends Throwable >errors[-2])`-If using `CompositeException (Iterable <?[sentence: 1,-2] extends Throwable >errors[-2])`to create CompositeException ,`suppress[-2]`cannot be used .[sentence: 1,-2] -`suppress[-2]`doesn't update `cause `.[sentence: 1,-2] -`suppress[-2]`doesn't deduplicate exceptions and flatten CompositeExceptions .[sentence: 1,-2] -`suppress[-2]`and `Throwable .[sentence: 1,-2] addSuppressed `are pretty[3]confusing[-2]for Java 7 +users .[sentence: 3,-2] Without looking at the implementation ,it's hard to figure out the differences .[sentence: 1,-1] This PR made the following changes :-Remove `CompositeException .[sentence: 1,-1] suppress[-2]`so that it's easy to make CompositeException thread -safe[2].[sentence: 2,-2] -This may cause some performance lost in some path rarely happening ,e .[sentence: 1,-1] g .,[sentence: 1,-1] an excpetion is thrown from `onError `,but that's not a big deal .[sentence: 1,-1] -Since `suppress[-2]`is removed ,it doesn't make sense to create an empty CompositeException ,so `isEmpty `is removed and defense codes are added .[sentence: 1,-2] -Defense codes for bad[-2]exceptions .[sentence: 1,-2] -Deduplicate excepctions and flatten CompositeExceptions for `CompositeException (Throwable ...[sentence: 1,-1] exceptions )`.[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Add Single.flatMapMaybe (#4617)	2 .[sentence: 1,-1] x[2]:Add Single .[sentence: 2,-1] flatMapMaybe (#4617 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Add missing type argument documentation	Add missing type argument[-2]documentation [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: improve performance of Observable.flatMapIterable (#4612)	2 .[sentence: 1,-1] x[2]:improve[2]performance of Observable .[sentence: 2,-1] flatMapIterable (#4612 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Add Maybe.flatMapSingle (#4614)  * 2.x: Add Maybe.flatMapSingle  * Changes  * Fix generics	2 .[sentence: 1,-1] x[2]:Add Maybe .[sentence: 2,-1] flatMapSingle (#4614 )*2 .[sentence: 1,-1] x[2]:Add Maybe .[sentence: 2,-1] flatMapSingle *Changes *Fix generics [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Add Completable.andThen(MaybeSource) (#4616)  * 2.x: Add Completable.andThen(MaybeSource)  * Add missing import  * Requested changes	2 .[sentence: 1,-1] x[2]:Add Completable .[sentence: 2,-1] andThen (MaybeSource )(#4616 )*2 .[sentence: 1,-1] x[2]:Add Completable .[sentence: 2,-1] andThen (MaybeSource )*Add missing import *Requested changes [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Factor out typical TestObserver/TestSubscriber methods (#4609)  * 2.x: Factor out typical TestObserver/TestSubscriber methods  * Move BaseTestConsumer into the public so its javadoc is available	2 .[sentence: 1,-1] x[2]:Factor out typical TestObserver /TestSubscriber methods (#4609 )*2 .[sentence: 2,-1] x[2]:Factor out typical TestObserver /TestSubscriber methods *Move BaseTestConsumer into the public so its javadoc is available [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: TestSubscriber & TestObserver add assertValue(Predicate) (#4607)  * 2.x: TestSubscriber & TestObserver add assertValue(Predicate)  * Adjust	2 .[sentence: 1,-1] x[2]:TestSubscriber &TestObserver add assertValue (Predicate )(#4607 )*2 .[sentence: 2,-1] x[2]:TestSubscriber &TestObserver add assertValue (Predicate )*Adjust [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Verify same onNext / onError null behavior across all Subjects and Processors (#4606)	2 .[sentence: 1,-1] x[2]:Verify same onNext /onError null behavior across all Subjects and Processors (#4606 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Evaluate Schedule initialization via Callable (#4585)  * Evaluate Schedule initialization via Callable  * Clarify docs that Schedulers are initialized by the return value of the Callable  * Enforce non-null Callable Scheduler and Scheduler  * Add remaining tests and tidy  * Expand relevant Javadoc  * Make error messages more consistent  * Correct Exception naming  * Add test for Exception message to verify root cause  * Add tests for alternative initialization path  * Simplify statement  * Use holder pattern for default Scheduler instances  * Use correct scheduler when verifying reset  * Make onInitHandler functions lazy and enforce non null.	2 .[sentence: 1,-1] x[2]:Evaluate Schedule initialization via Callable (#4585 )*Evaluate Schedule initialization via Callable *Clarify docs that Schedulers are initialized by the return value[2]of the Callable *Enforce[-2]non -null Callable Scheduler and Scheduler *Add remaining tests and tidy *Expand relevant Javadoc *Make error[-2]messages more consistent *Correct Exception naming *Add test for Exception message to verify root cause *Add tests for alternative initialization path *Simplify statement *Use holder pattern for default[-2]Scheduler instances *Use correct scheduler when verifying reset *Make onInitHandler functions lazy[-2]and enforce[-2]non null .[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: RxJavaPlugins - Don't pass null throwable down to Error Handler (#4603)	2 .[sentence: 1,-1] x[2]:RxJavaPlugins -Don't pass null throwable down to Error[-2]Handler (#4603 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: benchmark just() and fromCallable() throughput (#4602)	2 .[sentence: 1,-1] x[2]:benchmark just ()and fromCallable ()throughput (#4602 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Remove unused imports	Remove unused imports [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Add missing @Test annotation on tests (#4597)  * 2.x: Add missing @Test annotation on tests  * Fix test	2 .[sentence: 1,-1] x[2]:Add missing @Test annotation on tests (#4597 )*2 .[sentence: 2,-1] x[2]:Add missing @Test annotation on tests *Fix test [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: don't show started unit tests (#4600)  * 2.x: don't show started unit tests  * This setting works locally	2 .[sentence: 1,-1] x[2]:don't show started unit tests (#4600 )*2 .[sentence: 2,-1] x[2]:don't show started unit tests *This setting works locally [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Sync behaviour between UnicastProcessor & UnicastSubject + add a few test cases (#4601)	2 .[sentence: 1,-1] x[2]:Sync behaviour between UnicastProcessor &UnicastSubject +add a few test cases (#4601 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Remove mention of blocking from the package-infos	Remove mention of blocking[-2]from the package -infos [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Remove takeFirst(predicate) in Observable & Flowable (#4595)	2 .[sentence: 1,-1] x[2]:Remove takeFirst (predicate )in Observable &Flowable (#4595 )[sentence: 2,-1] [result: max + and - of any sentence]
