Positive	Negative	Text	Explanation
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.13.2'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 13 .[sentence: 1,-1] 2 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #382 from mattrjacobs/remove-old-rximplicits  Removing deprecated RxImplicits from rxjava-scala	Merge pull request #382 from mattrjacobs /remove -old -rximplicits Removing deprecated RxImplicits from rxjava -scala [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #389 from samuelgruetter/idiomaticscala  Scala Adaptor Improvements	Merge pull request #389 from samuelgruetter /idiomaticscala Scala Adaptor Improvements[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Implemented the 'elementAt' and 'elementAtOrDefault' operators. see #41	Implemented the 'elementAt 'and 'elementAtOrDefault 'operators .[sentence: 1,-1] see #41 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	remove scalatest packages from OSGI imports	remove scalatest packages from OSGI imports [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	start completeness test	start completeness test [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	add methods to BlockingObservable	add methods to BlockingObservable[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	add multicast, publish, replay	add multicast ,publish ,replay [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	use Java Subject<T, R> as contravariant in T and covariant in R	use Java Subject <T ,R >as contravariant in T and covariant in R [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add comment to ImplicitFunctionConversions and reformat it  to use indent of 2 spaces, as all other files in rx.lang.scala	add comment to ImplicitFunctionConversions and reformat it to use indent of 2 spaces ,as all other files in rx .[sentence: 1,-1] lang .[sentence: 1,-1] scala [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	move ImplicitFunctionConversions out of internal package	move ImplicitFunctionConversions out of internal package [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	finish groupBy example	finish groupBy example [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	more examples/tests in RxScalaDemo	more examples /tests in RxScalaDemo [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	make Olympics example data timed	make Olympics example data timed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Follow the correct logic of 'any' operator. See #385	Follow the correct logic of 'any 'operator .[sentence: 1,-1] See #385 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Solve the conflict of 'any' method name in unit tests	Solve the conflict[-2]of 'any 'method name in unit tests [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add 'any' operator to Observable	Add 'any 'operator to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	update scala README	update scala README [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Implemented the 'any' operator	Implemented the 'any 'operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge branch 'master' of github.com:Netflix/RxJava into groupBy	Merge branch 'master 'of github .[sentence: 1,-1] com :Netflix /RxJava into groupBy [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #381 from jmhofer/mapWithIndex  Implemented `mapWithIndex`	Merge pull request #381 from jmhofer /mapWithIndex Implemented `mapWithIndex `[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	start groupBy examples	start groupBy examples [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	first Scala groupBy implementation	first Scala groupBy implementation [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Removing deprecated RxImplicits from rxjava-scala	Removing deprecated RxImplicits from rxjava -scala [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #380 from jmhofer/distinct-with-comparator  Implemented `distinct` and `distinctUntilChanged` variants using a comparator	Merge pull request #380 from jmhofer /distinct -with -comparator Implemented `distinct `and `distinctUntilChanged `variants using a comparator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #379 from jmhofer/interval-multiple-subscribers  Make `interval` work with multiple subscribers	Merge pull request #379 from jmhofer /interval -multiple -subscribers Make `interval `work with multiple subscribers [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	simplified error handling as this is already done on the outside	simplified error[-2]handling as this is already done on the outside [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	implemented mapWithIndex	implemented mapWithIndex [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	added tests against multiple subscriptions, just to be on the safe side	added tests against[-2]multiple subscriptions ,just to be on the safe[2]side [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	added comparator versions of distinct operation, too	added comparator versions of distinct operation ,too [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	added both new variants to observable	added both new variants to observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	added test against comparator usage	added test against[-2]comparator usage [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	initial introduction of an equality comparator into distinct implementation, still needs test	initial introduction of an equality comparator into distinct implementation ,still needs test [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	wrapped subscription so that interval works for multiple subscribers and added a test for staggered subscriptions with publish/connect, too	wrapped subscription so that interval works for multiple subscribers and added a test for staggered subscriptions with publish /connect ,too [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	added another test against multiple staggered subscribers	added another test against[-2]multiple staggered subscribers [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	added missing mock	added missing mock [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	added test with multiple subscribers	added test with multiple subscribers [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.13.1	Version 0 .[sentence: 1,-1] 13 .1 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.13.2-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 13 .[sentence: 1,-1] 2 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.13.1'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 13 .[sentence: 1,-1] 1 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #378 from benjchristensen/tests  UnitTests while working on EventStream use cases	Merge pull request #378 from benjchristensen /tests UnitTests while working on EventStream use cases [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge and work on RefCount	Merge and work on RefCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge and work on RefCount	Merge and work on RefCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge and work on RefCount	Merge and work on RefCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RefCount work in progress	RefCount work in progress [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RefCount work in progress	RefCount work in progress [sentence: 1,-1] [result: max + and - of any sentence]
