Positive	Negative	Text	Explanation
2	-1	2.x: make sure interval+trampoline can be stopped (#5367)	2 .[sentence: 1,-1] x[2]:make sure interval +trampoline can be stopped (#5367 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Replace Action1 with Consumer in docs	2 .[sentence: 1,-1] x[2]:Replace Action1 with Consumer in docs [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Fix typo in error message. (#5354)	2 .[sentence: 1,-1] x[2]:Fix typo in error[-2]message .[sentence: 2,-2] (#5354 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: update some marbles of Observable (#5351)	2 .[sentence: 1,-1] x[2]:update some marbles of Observable (#5351 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Fix javadoc for FunctionX (#5347)	Fix javadoc for FunctionX (#5347 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add tryOnError to create/XEmitter API (#5344)  * 2.x: add tryOnError to create/XEmitter API  * Fix indentation.	2 .[sentence: 1,-1] x[2]:add tryOnError to create /XEmitter API (#5344 )*2 .[sentence: 2,-1] x[2]:add tryOnError to create /XEmitter API *Fix indentation .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Fix Javadoc for Maybe.toSingle (#5343)	Fix Javadoc for Maybe .[sentence: 1,-1] toSingle (#5343 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Add missing bracket (#5326)  Difficult to count those with all the java 7 boilerplate!	Add missing bracket (#5326 )Difficult[-2]to count those with all the java 7 boilerplate ![+0.6 punctuation mood emphasis][sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Mark VolatileSizeArrayList as RandomAccess list (#5324)	Mark VolatileSizeArrayList[-2]as RandomAccess list (#5324 )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Release 2.1.0	Release 2 .[sentence: 1,-1] 1 .0 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: improve coverage of some classes (no functional changes) (#5310)	2 .[sentence: 1,-1] x[2]:improve[2]coverage of some classes (no functional changes )(#5310 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Fix Javadoc of Flowable.toObservable (#5309)	2 .[sentence: 1,-1] x[2]:Fix Javadoc of Flowable .[sentence: 2,-1] toObservable (#5309 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Apply promotions for v2.1 (#5307)	2 .[sentence: 1,-1] x[2]:Apply promotions for v2 .[sentence: 2,-1] 1 (#5307 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Change ObservableSource.defer to Observable.defer in Observable.scan() documentation. (#5306)	2 .[sentence: 1,-1] x[2]:Change ObservableSource .[sentence: 2,-1] defer to Observable .[sentence: 1,-1] defer in Observable .[sentence: 1,-1] scan ()documentation .[sentence: 1,-1] (#5306 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Release 2.0.9	Release 2 .[sentence: 1,-1] 0 .9 [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: more detailed no-multi-subscribe with std consumers error message (#5301)  * 2.x: more detailed no-multi-subscribe with std consumers error message  * Improve coverage of the new content	2 .[sentence: 1,-1] x[2]:more detailed no -multi -subscribe with std consumers error[-2]message (#5301 )*2 .[sentence: 2,-2] x[2]:more detailed no -multi -subscribe with std consumers error[-2]message *Improve[2]coverage of the new content [sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Correct documented return type of Single#flatMapObservable Function argument (#5304)	Correct documented return type of Single #flatMapObservable Function argument[-2](#5304 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: add Single.unsubscribeOn() (#5302)  * 2.x: add Single.unsubscribeOn()  * Fix experimental marker location	2 .[sentence: 1,-1] x[2]:add Single .[sentence: 2,-1] unsubscribeOn ()(#5302 )*2 .[sentence: 1,-1] x[2]:add Single .[sentence: 2,-1] unsubscribeOn ()*Fix experimental marker location [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix JavaDoc image for Single#flatMapObservable (#5297)  `Single.flatMapObservable.png` should be used for `Single#flatMapObservable` instead of `Single.flatMap.png`.	Fix JavaDoc image for Single #flatMapObservable (#5297 )`Single .[sentence: 1,-1] flatMapObservable .[sentence: 1,-1] png `should be used for `Single #flatMapObservable `instead of `Single .[sentence: 1,-1] flatMap .[sentence: 1,-1] png `.[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Improve doOnDispose JavaDoc (#5296)  * correct javadoc note in Observable.doOnDispose()  The note was claiming Observable.doOnDispose() would be called for terminal events of the Observable, which is not the case  * small improvement to .doOnDispose javadocs to refer to Actions  * add @throws mentions to doOnDisposed javadocs	Improve[2]doOnDispose JavaDoc (#5296 )*correct javadoc note in Observable .[sentence: 2,-1] doOnDispose ()The note was claiming Observable .[sentence: 1,-1] doOnDispose ()would be called for terminal events of the Observable ,which is not the case *small improvement[2]to .[sentence: 2,-1] doOnDispose javadocs to refer to Actions *add @throws mentions to doOnDisposed javadocs [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add/remove empty lines in ConnectableObservable and Observable (#5288)  * Multiple lines  * Less line of space	2 .[sentence: 1,-1] x[2]:add /remove empty lines in ConnectableObservable and Observable (#5288 )*Multiple lines *Less line of space [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix Flowable.flatMapMaybe/Single maxConcurrency not requesting more (#5287)	2 .[sentence: 1,-1] x[2]:fix Flowable .[sentence: 2,-1] flatMapMaybe /Single maxConcurrency not requesting more (#5287 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup for text and javadoc 04/15 (#5286)	2 .[sentence: 1,-1] x[2]:cleanup for text and javadoc 04 /15 (#5286 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: BehaviorProcessor & Subject terminate-subscribe race (#5281)  * 2.x: BehaviorProcessor & Subject terminate-subscribe race  * Use assertFailure.	2 .[sentence: 1,-1] x[2]:BehaviorProcessor &Subject terminate -subscribe race (#5281 )*2 .[sentence: 2,-1] x[2]:BehaviorProcessor &Subject terminate -subscribe race *Use assertFailure .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Single.subscribe(BiConsumer) consistent isDisposed (#5277)	2 .[sentence: 1,-1] x[2]:Single .[sentence: 2,-1] subscribe (BiConsumer )consistent isDisposed (#5277 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: enable link to external JDK, fix Schedulers style (#5271)	2 .[sentence: 1,-1] x[2]:enable link to external JDK ,fix Schedulers style (#5271 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	remove commented out code from IoScheduler (#5268)	remove commented out code from IoScheduler (#5268 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixed broken links (#5262)  Fixed broken links for @Beta and @Experimental annotations	Fixed broken[-2]links (#5262 )Fixed broken[-2]links for @Beta and @Experimental annotations [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: fix whitespaces	2 .[sentence: 1,-1] x[2]:fix whitespaces [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Remove @NonNull annotations in BiConsumer (#5257)	Remove @NonNull annotations in BiConsumer (#5257 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	More nullability annotations (#5251)  * More nullability annotations  * Refactored imports  * Changes based on akarnokd's review  * A few more annotations  * Changes based on akarnokd's 2nd review	More nullability annotations (#5251 )*More nullability annotations *Refactored imports *Changes based on akarnokd's review *A few more annotations *Changes based on akarnokd's 2nd review [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix flatMapIterable appearing to be empty when fused (#5256)	2 .[sentence: 1,-1] x[2]:fix flatMapIterable appearing to be empty when fused (#5256 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Add nullPointerException comments and ObjectHelper test code. (#5255)  * Add NullPointerException comments for doc.  * Add test code for ObjectHelper.java	Add nullPointerException comments and ObjectHelper test code .[sentence: 1,-1] (#5255 )*Add NullPointerException comments for doc .[sentence: 1,-1] *Add test code for ObjectHelper .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: fix Flowable.toList() onNext/cancel race (#5247)	2 .[sentence: 1,-1] x[2]:fix Flowable .[sentence: 2,-1] toList ()onNext /cancel[-2]race (#5247 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-2	2.x: fix DisposableX copy-paste error in javadoc	2 .[sentence: 1,-1] x[2]:fix DisposableX copy -paste error[-2]in javadoc [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Release 2.0.8	Release 2 .[sentence: 1,-1] 0 .8 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix CallbackCompletableObserver calling onError, ResourceX wording (#5240)	2 .[sentence: 1,-1] x[2]:fix CallbackCompletableObserver calling onError ,ResourceX wording (#5240 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-3	Add TimeUnit null check test case in Timed (#5231)  * Add TimeUnit null check test case in Timed  * Correct ugly formatting in BasicIntQueueDisposable  * Reformatting line  * Add blockingIterable���s negative buffer size fail test  * Modify BlockingMultiObserver field���s modfier to private  * revert style, modifier  * Remove duplicated test case.  * Remove no need annotation and variable	Add TimeUnit null check test case in Timed (#5231 )*Add TimeUnit null check test case in Timed *Correct ugly[-3]formatting in BasicIntQueueDisposable *Reformatting line *Add blockingIterable[-2]���s negative[-2]buffer size fail[-3]test *Modify BlockingMultiObserver[-2]field ���s modfier to private *revert[-2]style ,modifier *Remove duplicated test case .[sentence: 1,-3] *Remove no need annotation and variable [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Fix wrong comments in Functions.java ���Function3��� -> ���BiFunction��� (#5230)  * Fix wrong comments in Functions.java ���Function3��� -> ���BiFunction���  * Add ���toFunction��� fail test from Bifurcation to Function9  * Update FunctionsTest.java  Fix interface naming  * Change comments ���BiFunction..Function9��� - > ���BiFunction, Function3..Function9���  * Add @SuppressWarnings({"unchecked", "rawtypes"}) into Functions fail test	Fix wrong[-2]comments in Functions .[sentence: 1,-2] java ���Function3 ���->���BiFunction ���(#5230 )*Fix wrong[-2]comments in Functions .[sentence: 1,-2] java ���Function3 ���->���BiFunction ���*Add ���toFunction ���fail[-3]test from Bifurcation to Function9 *Update FunctionsTest .[sentence: 1,-3] java Fix interface naming *Change comments ���BiFunction ..[sentence: 1,-1] Function9 ���->���BiFunction ,Function3 ..[sentence: 1,-1] Function9 ���*Add @SuppressWarnings[-2]({'unchecked ','rawtypes '})into Functions fail[-3]test [sentence: 1,-3] [result: max + and - of any sentence]
2	-1	2.x: Fix whitespaces	2 .[sentence: 1,-1] x[2]:Fix whitespaces [sentence: 2,-1] [result: max + and - of any sentence]
2	-3	2.x UnicastProcessor fail-fast support (#5226)  * [2.x] UnicastProcessor fail-fast support  * follow-up: remove constructor, add onTerminate non-null checks to factory methods, fixed typo	2 .[sentence: 1,-1] x[2]UnicastProcessor fail[-3]-fast support[2](#5226 )*[2 .[sentence: 2,-3] x[2]]UnicastProcessor fail[-3]-fast support[2]*follow -up :remove constructor ,add onTerminate non -null checks to factory methods ,fixed typo [sentence: 2,-3] [result: max + and - of any sentence]
2	-1	2.x: cleanup based on IntelliJ 2017.1 inspections (#5222)  * 2.x: cleanup based on IntelliJ 2017.1 inspections  * Restore indexed for-loop and make other loops indexed as well.	2 .[sentence: 1,-1] x[2]:cleanup based on IntelliJ 2017 .[sentence: 2,-1] 1 inspections (#5222 )*2 .[sentence: 1,-1] x[2]:cleanup based on IntelliJ 2017 .[sentence: 2,-1] 1 inspections *Restore indexed for -loop and make other loops indexed as well .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: improve the documentation of Schedulers utility class. (#5223)	2 .[sentence: 1,-1] x[2]:improve[2]the documentation of Schedulers utility class .[sentence: 2,-1] (#5223 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix grammar, add imports to some examples.	Fix grammar ,add imports to some examples .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Minor checkstyle fixes	2 .[sentence: 1,-1] x[2]:Minor checkstyle fixes [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: safeguard against building with v1 tags (#5219)	2 .[sentence: 1,-1] x[2]:safeguard[2]against[-2]building with v1 tags (#5219 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: add resilient versions of parallel map(), filter() & doOnNext() (#5202)	2 .[sentence: 1,-1] x[2]:add resilient versions of parallel map (),filter ()&doOnNext ()(#5202 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-3	[2.x] UnicastSubject fail fast support (#5217)  * [2.x] Unicast subject fail fast support  * follow up: mark new factory methods experimental, remove excessive constructor, fix typos  * follow up: test coverage  * follow up: add @since for new methods	[2 .[sentence: 1,-1] x[2]]UnicastSubject fail[-3]fast support[2](#5217 )*[2 .[sentence: 2,-3] x[2]]Unicast subject fail[-3]fast support[2]*follow up :mark new factory methods experimental ,remove excessive[-2]constructor ,fix typos *follow up :test coverage *follow up :add @since for new methods [sentence: 2,-3] [result: max + and - of any sentence]
2	-2	2.x: fix window() with time+size emission problems (#5213)	2 .[sentence: 1,-1] x[2]:fix window ()with time +size emission problems[-2](#5213 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: prevent tasks to self interrupt on the standard schedulers (#5207)	2 .[sentence: 1,-1] x[2]:prevent tasks to self interrupt[-2]on the standard schedulers (#5207 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: better documentation on the abstract consumer classes (#5210)	2 .[sentence: 1,-1] x[2]:better documentation on the abstract consumer classes (#5210 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix images of firstElement, flattenAsX, flatMapIterable (#5208)  * 2.x: fix images of firstElement, flattenAsX, flatMapIterable  * +UnicastSubject, +UnicastProcessor	2 .[sentence: 1,-1] x[2]:fix images of firstElement ,flattenAsX ,flatMapIterable (#5208 )*2 .[sentence: 2,-1] x[2]:fix images of firstElement ,flattenAsX ,flatMapIterable *+UnicastSubject ,+UnicastProcessor [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Fix a small typo in ParallelFlowable	Fix a small typo in ParallelFlowable [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: increase timeout on parallel & completable tests (#5199)	2 .[sentence: 1,-1] x[2]:increase timeout on parallel &completable tests (#5199 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: add ParallelTransformer interface, params-validation (#5197)  * 2.x: add ParallelTransformer interface, params-validation  * Add explicit requireNonNull calls.	2 .[sentence: 1,-1] x[2]:add ParallelTransformer interface ,params -validation (#5197 )*2 .[sentence: 2,-1] x[2]:add ParallelTransformer interface ,params -validation *Add explicit requireNonNull calls .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Add a few more @Nullable & @NonNull annotations to public interfaces. (#5196)	2 .[sentence: 1,-1] x[2]:Add a few more @Nullable &@NonNull annotations to public interfaces .[sentence: 2,-1] (#5196 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Correct java doc for refCount() return type. (#5191)	Correct java doc for refCount ()return type .[sentence: 1,-1] (#5191 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add offer() method to Publish & Behavior Processors (#5184)  * 2.x: add offer() method to Publish & Behavior Processors  * Sleep instead of yield.	2 .[sentence: 1,-1] x[2]:add offer ()method to Publish &Behavior Processors (#5184 )*2 .[sentence: 2,-1] x[2]:add offer ()method to Publish &Behavior Processors *Sleep instead of yield .[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix flatMap emitting the terminal exception indicator on cancel (#5188)	2 .[sentence: 1,-1] x[2]:fix flatMap emitting the terminal exception indicator on cancel[-2](#5188 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: fix concatMapEager should accept 0 for prefetch (#5189)	2 .[sentence: 1,-1] x[2]:fix concatMapEager should accept 0 for prefetch (#5189 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: reflection-based parameter validator & fixes (#5187)	2 .[sentence: 1,-1] x[2]:reflection -based parameter validator &fixes (#5187 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: test to disallow anonymous inner classes (#5183)	2 .[sentence: 1,-1] x[2]:test to disallow anonymous inner classes (#5183 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix replay().refCount() leaking items between connections (#5182)	2 .[sentence: 1,-1] x[2]:fix replay ().[sentence: 2,-1] refCount ()leaking[-2]items between connections (#5182 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Minor generics fix to Functions	2 .[sentence: 1,-1] x[2]:Minor generics fix to Functions [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	removes all anonymous inner classes (#5177)	removes all anonymous inner classes (#5177 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: fix private field access, few generics problems (#5176)	2 .[sentence: 1,-1] x[2]:fix private field access ,few generics problems[-2](#5176 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: WIP removes anonymous inner classes. (#5174)  * removes anonymous inner classes from flowable  * address comments  * remove remaining private classes  * cleanups in observable  * cleanups in operators	2 .[sentence: 1,-1] x[2]:WIP removes anonymous inner classes .[sentence: 2,-1] (#5174 )*removes anonymous inner classes from flowable *address comments *remove remaining private classes *cleanups in observable *cleanups in operators [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix LambdaObserver not cancelling the upstream (#5170)	2 .[sentence: 1,-1] x[2]:fix LambdaObserver not cancelling[-2][=0 negation]the upstream (#5170 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	add Observable.switchMapSingle (#5161)	add Observable .[sentence: 1,-1] switchMapSingle (#5161 )[sentence: 1,-1] [result: max + and - of any sentence]
3	-2	2.x: Single.subscribe() to report isDisposed() true on success/error (#5163)	2 .[sentence: 1,-1] x[2]:Single .[sentence: 2,-1] subscribe ()to report isDisposed ()true[2]on success[3]/error[-2](#5163 )[sentence: 3,-2] [result: max + and - of any sentence]
1	-2	Fix JFrog broken link, also trigger snapshot build	Fix JFrog broken[-2]link ,also trigger snapshot build [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Release 2.0.7	Release 2 .[sentence: 1,-1] 0 .7 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add missing <T> javadoc	2 .[sentence: 1,-1] x[2]:add missing <T >javadoc [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: improve BaseTestConsumer with awaitCount & timeout (#5155)  * 2.x: improve BaseTestConsumer with awaitCount & timeout  * Improve diff coverage	2 .[sentence: 1,-1] x[2]:improve[2]BaseTestConsumer with awaitCount &timeout (#5155 )*2 .[sentence: 2,-1] x[2]:improve[2]BaseTestConsumer with awaitCount &timeout *Improve[2]diff coverage [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Add @NonNull to the methods of Emitter (#5156)	Add @NonNull to the methods of Emitter (#5156 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Java 9 compatibility fixes (March 3) (#5153)	2 .[sentence: 1,-1] x[2]:Java 9 compatibility fixes (March 3 )(#5153 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix timed replay-like components replaying outdated items (#5140)	2 .[sentence: 1,-1] x[2]:fix timed replay -like[2]components replaying outdated items (#5140 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: add TestSubscriber.withTag (#5137)	2 .[sentence: 1,-1] x[2]:add TestSubscriber .[sentence: 2,-1] withTag (#5137 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix repeatWhen and retryWhen signatures (#5136)	2 .[sentence: 1,-1] x[2]:fix repeatWhen and retryWhen signatures (#5136 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix flatMap not cancelling the upstream eagerly (#5133)	2 .[sentence: 1,-1] x[2]:fix flatMap not cancelling[-2][=0 negation]the upstream eagerly (#5133 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: update javadoc of flatMap() overloads (#5127)	2 .[sentence: 1,-1] x[2]:update javadoc of flatMap ()overloads (#5127 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x cleanup: add missing override annotations.	2 .[sentence: 1,-1] x[2]cleanup :add missing override annotations .[sentence: 2,-1] [result: max + and - of any sentence]
2	-3	2.x: add ParallelFlowable.sequentialDelayError (#5117)  * 2.x: add ParallelFlowable.sequentialDelayError  * Fix javadoc, make sure failed rails are ignored.	2 .[sentence: 1,-1] x[2]:add ParallelFlowable .[sentence: 2,-1] sequentialDelayError (#5117 )*2 .[sentence: 1,-1] x[2]:add ParallelFlowable .[sentence: 2,-1] sequentialDelayError *Fix javadoc ,make sure failed[-3]rails are ignored .[sentence: 1,-3] [result: max + and - of any sentence]
2	-1	2.x: improve coverage, remove unused code (#5119)	2 .[sentence: 1,-1] x[2]:improve[2]coverage ,remove unused code (#5119 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix Observable.zip to dispose eagerly (#5121)	2 .[sentence: 1,-1] x[2]:fix Observable .[sentence: 2,-1] zip to dispose[-2]eagerly (#5121 )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add more prominent javadoc links	Add more prominent javadoc links [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: fix Obs.combineLatest to dispose eagerly (#5114)	2 .[sentence: 1,-1] x[2]:fix Obs .[sentence: 2,-1] combineLatest to dispose[-2]eagerly (#5114 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-2	2.x: benchmark the new strict/interop mode (#5115)  * 2.x: benchmark the new strict/interop mode  * consider CPU usage	2 .[sentence: 1,-1] x[2]:benchmark the new strict[-2]/interop mode (#5115 )*2 .[sentence: 2,-2] x[2]:benchmark the new strict[-2]/interop mode *consider CPU usage [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Flowable as a Publisher to be fully RS compliant (#5112)	2 .[sentence: 1,-1] x[2]:Flowable as a Publisher to be fully RS compliant (#5112 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix window(time, size) not completing windows on timeout (#5106)	2 .[sentence: 1,-1] x[2]:fix window (time ,size )not completing windows on timeout (#5106 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix doOnSubscribe signalling Undeliv.Exception instead of onError (#5103)	2 .[sentence: 1,-1] x[2]:fix doOnSubscribe signalling Undeliv .[sentence: 2,-1] Exception instead of onError (#5103 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Added missing @NonNull attribute to Function7. (#5102)	Added missing @NonNull attribute to Function7 .[sentence: 1,-1] (#5102 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: fix Maybe.concat() subscribe-after-cancel, verify others (#5101)	2 .[sentence: 1,-1] x[2]:fix Maybe .[sentence: 2,-1] concat ()subscribe -after -cancel[-2],verify others (#5101 )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Release 2.0.6	Release 2 .[sentence: 1,-1] 0 .6 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add doAfterTerminate callback to the Single type. (#5093)  * Add doAfterTerminate callback to the Single type.  * Mark the doAfterTerminate() experimental since 2.0.6	Add doAfterTerminate callback to the Single type .[sentence: 1,-1] (#5093 )*Add doAfterTerminate callback to the Single type .[sentence: 1,-1] *Mark the doAfterTerminate ()experimental since 2 .[sentence: 1,-1] 0 .6 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: fix scan(seed, f) to emit accumulated values asap (#5090)	2 .[sentence: 1,-1] x[2]:fix scan (seed ,f )to emit accumulated values[2]asap (#5090 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix CI load sensitive BlockingNextTests retry with backoff (#5088)  2.x: fix CI load sensitive BlockingNextTests, XFlatMapTest	2 .[sentence: 1,-1] x[2]:fix CI load sensitive BlockingNextTests[-2]retry with backoff (#5088 )2 .[sentence: 2,-2] x[2]:fix CI load sensitive BlockingNextTests[-2],XFlatMapTest [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	Correct marble diagram dimensions (#5087)  2.x: Correct marble diagram dimensions	Correct marble diagram dimensions (#5087 )2 .[sentence: 1,-1] x[2]:Correct marble diagram dimensions [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: wrap undeliverable errors (#5080)  * 2.x: wrap undeliverable errors  * Add CompositeException to isBug, add test for isBug	2 .[sentence: 1,-1] x[2]:wrap undeliverable errors[-2](#5080 )*2 .[sentence: 2,-2] x[2]:wrap undeliverable errors[-2]*Add CompositeException to isBug ,add test for isBug [sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: measure performance of 0-1 length inner source to flatMap	2 .[sentence: 1,-1] x[2]:measure performance of 0 -1 length inner source[-2]to flatMap [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Fix javadoc sentence warning	Fix javadoc sentence warning [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Removed documentation leftover (#5076)  That wrongly states that the error will be swallowed	Removed documentation leftover (#5076 )That wrongly[-3]states that the error[-2]will be swallowed [sentence: 1,-3] [result: max + and - of any sentence]
2	-1	2.x: fix imports and raw type usage.	2 .[sentence: 1,-1] x[2]:fix imports and raw type usage .[sentence: 2,-1] [result: max + and - of any sentence]
